reviewId	reviewer	reviewerLocation	datePublished	starRatingOutOfFive	reviewTitle	reviewComment	product	source
921	David Fanta 	 Oak Park, IL United States	07/29/2016	5	Speedy delivery	Was pleasantly surprised at the speed of delivery of my order.  Works better than expected.  The Instruction sheet does not mention that pushing the power button a second time reverses the orientation of the display.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
922	Robert Wood 	 Fort Pierce, FL United States	07/01/2016	5	purchase	First purchase. excellent customer service and very fast shipping.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
923	Tina Groenbeck 	 Phoenix, AZ United States	06/26/2016	5	Unexpected benefit.	I have been wanting to get one of these devices for some time and just never got around to doing it. I had not expected to find it when looking for cotton swabs.  I am very pleased with it. It is so easy to use, portable and fast reading.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
924	Gary Prater 	 Quinlan, TX United States	06/08/2016	5	Complain	Complain : There is none.A fair price, shipping, and on time.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
925	John Whitmire 	 Brevard, NC United States	06/01/2016	5	Finger/ Pulse Ox	The customer service excellent. The price are very good and lower than any of my suooliers.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
926	Tina Gilman 	 Corona , CA United States	05/31/2016	5	Great product	Got my order in two days?? Love it.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
927	Wayne Peck 	 Kenosha, WI United States	05/19/2016	5	Finger oxyimeter	Unit tested prior to shipment.  Display is bright and can be used outdoors.  Very pleased.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
928	MNG 	 Mendota Heights, MN United States	05/10/2016	5	Excellent Service	The product arrived in a timely fashion, and the finger pulse oximeter is  extremely user friendly,	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
929	Anonymous Person 	 Cottage Grove, WI United States	05/04/2016	4	Bonnie/oximeter	I believe this to be a good oximeter however it takes a long time to get a reading - this is probably due more so because of my Raynauds.  Also found it to work better with no polish on nails.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
930	Katherine Casey 	 High Point, NC United States	05/04/2016	5	FINGER PULSE OXIMETER	I LIVE IN NORTH CAROLINA AND IT ONLY TOOK 4 DAYS FOR  THEM TO DELIVER MY ORDER AND THE WOMAN THAT TOOK MY ORDER WAS VERY NICE AND HELPFUL AND I WOULD RECOMMEND CONCORD HEALTH SUPPLY TOO EVERYONE  I PROMISE YOU WILL BE VERY  PLEASED WITH THE PRODUCTS THAT YOU CHOOSE TO ORDER ..	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
931	rashawn cheek 	 oklahoma city, OK United States	04/22/2016	5	Excellent	Product showed up fast in perfect condition and exactly as advertised I will do future business with this company	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
932	Ronald Brown 	 Sunrise Beach, MO United States	04/10/2016	5	Concord Emerald Finger Pulse Oximeter	ok	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
933	Edna V Turner 	 Halifax, NS Canada	04/02/2016	5	Concord Topaz Fingertip Pulse Oximeter	excellent product - would recommend to friends	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
934	Robert Higgins 	 Ponte Vedra Beach , FL United States	03/14/2016	5	Good device, good price	Don't  know how they make at this price	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
935	Anonymous Person 	 Succasunna, NJ United States	03/02/2016	5	Concord Sapphire Fingertip Pulse Oximeter	"Very helpful as I am recently diagnosed as ""hypoxic"" and with sleep apnea.   Gives me an idea of what ""exertion"" does to my system."	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
936	Margaret Ann Sallee 	 Broomfield, CO United States	02/01/2016	5	Oximeter	The Sapphire Fingertip Oximeter arrived promptly.  The price was very good and it is very easy to use.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
937	William D Manciocchi 	 Marietta, NY United States	02/01/2016	5	Concord Emerald Finger pulse oximeter	Excellent service.  Works great.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
938	Anonymous Person 	 Knoxsville, TN United States	01/28/2016	5	Great service and product	I couldn't be happier with the personal attention given me by Mary in picking a pair of Finger Pulse Oximeters.  They arrived in two days, no shipping, and worked as advertised. There was even a bonus in the box I didn't expect which was a rubber booty for the Oximeter that helps cushion from drops or bangs. Also has two way readability and good spring action to hold unit on your finger. Many don't!  Thanks Mary	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
939	Anonymous Person 	 Knoxsville, TN United States	01/28/2016	5	Great service and product	I couldn't be happier with the personal attention given me by Mary in picking a pair of Finger Pulse Oximeters.  They arrived in two days, no shipping, and worked as advertised. There was even a bonus in the box I didn't expect which was a rubber booty for the Oximeter that helps cushion from drops or bangs. Also has two way readability and good spring action to hold unit on your finger. Many don't!  Thanks Mary	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
940	Johann Artigas 	 Dallas, GA United States	01/26/2016	5	Nice product	I'm very pleased with it.   It gives me the same results I got at the doctor's last week.   Appears well  made. I'm glad i bought it.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
941	Anonymous Person 	 South Charleston, WV United States	01/13/2016	5	pulse oximeter	Product and customer service was excellent.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
942	Jim 	 Monticello, NY United States	01/11/2016	5	Great price for product, fast delivery.	We were looking for a midline pulse oximeter that we could carry on a few of our trucks. I ordered and it was shipped quickly, less than a day. I had them within three days of ordering.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
943	Russell Green 	 FAIRPORT, NY United States	01/04/2016	5	Pulse Oximeter Purchase	Although I ordered during the busy Christmas Holiday period, my order arrived withing 4 business days. The Pulse Oximeter exceeded my expectations. I am very happy with the purchase.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
944	Lisa Royek 	 Corry, PA United States	12/29/2015	4	Gift	For my nursing school daughter and she seemed very happy.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
945	lawrence montgomery 	 hartwell, GA United States	12/17/2015	5	awsome	5 stars very nice and works great	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
946	Lillie Mayes 	 South Charleston, WV United States	12/02/2015	5	Concord Emerald finger Pulse Oximeter	Your customer service was most helpful. I rate them as excellent.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
947	Sharon D Podufaly 	 Erial, NJ United States	11/27/2015	5	service	Thanks for the great person helped me with my order. She was so kind and was spot on delivery date .With kind help like that you people at Concord can be proud of your service. I would reccomend you to every one I know and strangers also.Thanks ,Sharon Podufaly	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
948	Gisele Goddard 	 Wynnewood, PA United States	11/24/2015	5	Oxymeter	Arrived on time.Excellent quality for the price	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
949	RS 	 NB, NJ United States	11/23/2015	5	Two Thunmbs Up	I recently received the Concord Sapphire Fingertip Oximeter.  The product is everything that I was expecting and better.  It seems to be of good quality and was a great price for a home use Oximeter.  Thank you	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
950	Anonymous Person 	 Westbury, NY United States	11/17/2015	5	Concord sapphire fingertip pulse oximeter	Fast delivery item was just like it was shown and price was very good	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
951	susan wheat 	 bluffton, SC United States	11/01/2015	5	Sat monitor	Very happy.  Hood price and works well	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
952	Robert Whitten 	 Mesa, AZ United States	10/20/2015	5	oxygen meter	Great service and price, got my product in days..thank you	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
953	HANA JOHN 	 Colton, CA United States	10/20/2015	5	Pulse oximeter	Excellent product and price	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
954	Winter Bates 	 Tennessee	10/16/2015	5	Excellent	I ordered on Friday night and it was in my mailbox by Tuesday AND it was a holiday weekend.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
955	William Ehrheart 	 Saint George, UT United States	10/13/2015	5	CEFPO	The product seems to be functioning very well.  What I question is its calibration.  My physio-therapist has an oximeter that registers seven points lower than mine does (???).	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
956	Dolores Brackett 	 Bakersfield, CA United States	10/12/2015	5	Pulse Ox	I was very pleased with your product and your service. The price was very reasonable.  I will definitely use your company again	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
957	R h 	 , PA United States	09/22/2015	5	pulse oximeters	fast shipping  Good product  Will be a repeat customer. Recommend highly	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
958	Irvin D. Chappell JR. 	 Richmond, VA United States	09/21/2015	5	Duane	Thank you so much for your great service. After running here and there looking for one in a local drug store. I was so happy to find it on your web site and it was delivered in four business days right to my house at very reasonable price. Duane	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
